,DistrictCode,SchoolCode,SchoolName,Address,City,State,ZipCode,Latitude,Longitude,StateDistrictNo,CongressionalDistrict
820,22207,5603,Lincoln County Tech,801 7th Street,Davenport,Washington,99122,47.651579,-118.150554,#9,WA5
821,33115,5604,Colville Fish Hatchery,390 N Hofstetter ,Colville,Washington,99114,48.549786,-117.897166,#7,WA5
822,17417,5605,Ruby Bridges Elementary,20510 49th Drive SE,Woodinville,Washington,98072,47.811164,-122.167181,#44,WA1
823,17417,5606,Innovation Lab High School,2020 224th Street SE,Bothell,Washington,98021,47.794228,-122.203113,#1,WA1
824,14005,2763,Robert Gray Elementary,1516 North B St,Aberdeen,Washington,98520-2099,46.986236,-123.814171,#19,WA6
825,14005,2834,A J West Elementary,1801 Bay Ave.,Aberdeen,Washington,98520-5510,46.971925,-123.837736,#24,WA6
826,14005,2971,Stevens Elementary School,301 S. Farragut,Aberdeen,Washington,98520-8499,46.966733,-123.789943,#19,WA6
827,14005,3154,Hopkins Elementary,1313 Pacific,Aberdeen,Washington,98520-5510,46.97315,-123.831654,#24,WA6
828,14005,3216,Central Park Elementary,601 School Road,Aberdeen,Washington,98520-7999,46.967303,-123.698365,#24,WA6
829,14005,3476,J M Weatherwax High School,410 North G Street,Aberdeen,Washington,98520,46.979421,-123.817854,#19,WA6
830,14005,3857,Harbor High School,300 N. Williams,Aberdeen,Washington,98520-5510,46.975562,-123.83222,#24,WA6
831,14005,4267,Grays Harbor Juvenile Detention,103 Junction City Rd.,Aberdeen,Washington,98520-5622,46.978967,-123.779671,#19,WA6
832,14028,2268,Emerson Elementary,101 W Emerson,Hoquiam,Washington,98550-0000,46.981932,-123.904243,#24,WA6
833,14028,2391,Hoquiam Middle School,200 Spencer,Hoquiam,Washington,98550-0000,46.982239,-123.90526,#24,WA6
834,14028,2972,Central Elementary School,310 Simpson Avenue,Hoquiam,Washington,98550-0000,46.980354,-123.889411,#24,WA6
835,14028,3621,Lincoln Elementary,700 Wood,Hoquiam,Washington,98550-0000,46.991412,-123.887405,#24,WA6
836,14028,3622,Hoquiam High School,501 W. Emerson,Hoquiam,Washington,98550-0000,46.982834,-123.910293,#24,WA6
837,14064,2728,North Beach Senior High School,P.O. Box 969,Ocean Shores,Washington,98569-0000,47.071971,-124.152461,#24,WA6
838,14064,3155,Pacific Beach Elementary School,P.O. Box H,Pacific Beach,Washington,98571-0000,47.219468,-124.191502,#24,WA6
839,14064,3787,Ocean Shores Elementary,300 Mt. Olympus Way,Ocean Shores,Washington,98569-0000,46.977859,-124.154793,#24,WA6
840,14064,3788,North Beach Junior High School,PO Box 969,Ocean Shores,Washington,98569-0000,47.071971,-124.152461,#24,WA6
841,14065,2835,Mccleary Elem,611 S. Main St.,McCleary,Washington,98557-9524,47.049107,-123.266177,#19,WA6
842,14066,2180,Montesano Jr-Sr High,303 North Church,Montesano,Washington,98563-2504,46.983603,-123.597187,#24,WA6
843,14066,3374,Simpson Avenue Elementary,519 West Simpson Avenue,Montesano,Washington,98563-1151,46.985221,-123.606357,#24,WA6
844,14066,3661,Beacon Avenue Elementary School,1717 East Beacon Avenue,Montesano,Washington,98563-9755,46.984535,-123.581552,#24,WA6
845,14068,1629,East Grays Harbor High School,1235 Monte-Elma Rd,Elma,Washington,98541-0000,47.004335,-123.435895,#24,WA6
846,14068,2137,Elma High School,1235 Elma-Monte Rd,Elma,Washington,98541-0000,47.00343,-123.40877,#35,WA6
847,14068,3217,Elma Elementary School,1235 Monte-Elma Rd,Elma,Washington,98541-0000,47.004335,-123.435895,#24,WA6
848,14068,4245,Elma Middle School,1235 Monte-Elma Rd.,Elma,Washington,98541-0000,47.004335,-123.435895,#24,WA6
849,14077,3580,Taholah High School,PO Box 249,Taholah,Washington,98587-0249,47.3374,-124.27877,#24,WA6
850,14097,2921,Lake Quinault School,P O Box 38,Amanda Park,Washington,98526-0000,47.485913,-123.920555,#24,WA6
851,14099,3326,Cosmopolis Elementary School,P.O. Box 479,Cosmopolis,Washington,98537-0479,46.878164,-123.64539,#19,WA6
852,14104,2010,Satsop Elementary,Box 96,Satsop,Washington,98583-0000,47.002178,-123.483596,#24,WA6
853,14117,3375,Wishkah Valley Elementary/High School,4640 Wishkah Rd.,Aberdeen,Washington,98520-9626,47.117347,-123.77013,#24,WA6
854,14172,3024,Ocosta Junior - Senior High,2580 S Montesano St,Westport,Washington,98595-9746,46.861068,-124.100934,#19,WA6
855,14172,3025,Ocosta Elementary School,2580 S Montesano St,Westport,Washington,98595-9746,46.861068,-124.100934,#19,WA6
856,14400,2283,Oakville High School,PO BOX H,OAKVILLE,Washington,98568-0090,46.866084,-123.283859,#19,WA6
857,14400,2922,Oakville Elementary,PO BOX H,OAKVILLE,Washington,98568-0090,46.866084,-123.283859,#19,WA6
858,15201,1758,Homeconnection,350 S. Oak Harbor St.,Oak Harbor,Washington,98277-0000,48.295862,-122.657039,#10,WA2
859,15201,2696,Oak Harbor Elementary,151 SE Midway Blvd.,Oak Harbor,Washington,98277-0000,48.297554,-122.643967,#10,WA2
860,15201,2974,Oak Harbor High School,950 NW 2nd Ave.,Oak Harbor,Washington,98277-0000,48.300603,-122.668501,#10,WA2
861,15201,3274,Oak Harbor Intermediate School,150 SW Sixth Ave.,Oak Harbor,Washington,98277-0000,48.293397,-122.659862,#10,WA2
862,15201,3377,Crescent Harbor Elem,330 E. Crescent Harbor Rd.,Oak Harbor,Washington,98277-0000,48.307081,-122.592359,#10,WA2
863,15201,3477,Broadview Elementary,473 SW Fairhaven Dr.,Oak Harbor,Washington,98277-0000,48.29479,-122.666899,#10,WA2
864,15201,3566,Olympic View Elem,380 NE Regatta Dr.,Oak Harbor,Washington,98277-0000,48.301189,-122.633433,#10,WA2
865,15201,3662,Special Education,350 S. Oak Harbor St.,Oak Harbor,Washington,98277-0000,48.295862,-122.657039,#10,WA2
866,15201,3939,North Whidbey Middle School,67 NE Izett St.,Oak Harbor,Washington,98277-0000,48.299266,-122.647873,#10,WA2
867,15201,4328,Hillcrest Elementary,1500 NW 2nd Ave.,Oak Harbor,Washington,98277-0000,48.301864,-122.676459,#10,WA2
868,15204,2625,Coupeville High School,501 South Main Street,Coupeville,Washington,98239-3516,48.207557,-122.685968,#10,WA2
869,15204,3664,Coupeville Elementary School,6 South Main Street,Coupeville,Washington,98239,48.211037,-122.688228,#10,WA2
870,15204,4004,Coupeville Middle School,501 South Main Street,Coupeville,Washington,98239-3516,48.207557,-122.685968,#10,WA2
871,15206,1682,South Whidbey Academy,5675 Maxwelton Road,Langley,Washington,98260,48.005698,-122.409565,#10,WA2
872,15206,1683,South Whidbey Special Services,5520 Maxwelton Road,Langley,Washington,98260-0346,48.008508,-122.41208,#10,WA2
873,15206,2511,South Whidbey Middle,5675 Maxwelton Road,Langley,Washington,98260-0370,48.005698,-122.409565,#10,WA2
874,15206,4149,South Whidbey High School,5675 Maxwelton,Langley,Washington,98260-0390,48.005698,-122.409565,#10,WA2
875,15206,4321,South Whidbey Elementary,5380 Maxwelton Rd,Langley,Washington,98260-0308,48.014483,-122.411322,#10,WA2
876,16020,2491,Queets-Clearwater Elementary,146000 HWY 101,FORKS,Washington,98331-0000,47.539725,-124.2517,#24,WA6
877,16046,2836,Brinnon Elementary,46 SCHOOLHOUSE RD,BRINNON,Washington,98320,47.697242,-122.903097,#24,WA6
878,16048,2474,Quilcene High And Elementary,PO Box 40,Quilcene,Washington,98376-0040,47.828495,-122.838769,#24,WA6
879,16049,1724,PI Program,PO Box 278,Chimacum,Washington,98325-0278,48.01092,-122.76878,#24,WA6
880,16049,2697,Chimacum Elementary School,PO Box 278,Chimacum,Washington,98325-0278,48.01092,-122.76878,#24,WA6
881,16049,3275,Chimacum Junior/Senior High School,PO Box 278,Chimacum,Washington,98325-0278,48.01092,-122.76878,#24,WA6
882,16049,4552,Chimacum Creek Primary School,PO Box 278,Chimacum,Washington,98325-0278,48.01092,-122.76878,#24,WA6
883,16050,1798,OCEAN,3939 San Juan Ave.,Port Townsend,Washington,98368-7622,48.129039,-122.779172,#24,WA6
884,16050,2503,Port Townsend High School,1500 Van Ness St,Port Townsend,Washington,98368-6346,48.117974,-122.769087,#24,WA6
885,16050,3094,Salish Coast Elementary,1637 Grant St,Port Townsend,Washington,98368-7622,48.112183,-122.79189,#24,WA6
886,16050,4475,Blue Heron Middle School,3939 San Juan Ave,Port Townsend,Washington,98368-3323,48.129039,-122.779172,#24,WA6
887,17001,1547,Middle College High School,401 NE Northgate Way,SEATTLE,Washington,98125,47.707915,-122.326751,#46,WA7
888,17001,1579,Tops K-8 School,2500 FRANKLIN AV E,SEATTLE,Washington,98102-3264,47.642513,-122.324308,#43,WA7
889,17001,1596,Seattle World School,1700 East Union St.,SEATTLE,Washington,98122,47.613373,-122.309286,#37,WA7
890,17001,1620,Pathfinder K-8 School,1901 SW Genesee St,SEATTLE,Washington,98106-0000,47.56268,-122.357921,#34,WA7
891,17001,1635,Interagency Programs,PO BOX 34165,SEATTLE,Washington,98124-1165,47.610902,-122.336422,#43,WA7
892,17001,1751,Cascade Parent Partnership Program,2919 1st Avenue West,SEATTLE,Washington,98119,47.646275,-122.358619,#36,WA7
893,17001,1796,Salmon Bay K-8 School,1810 NW 65 ST,SEATTLE,Washington,98117-5531,47.676892,-122.380512,#36,WA7
894,17001,1856,The Center School,305 HARRISON ST,SEATTLE,Washington,98109-4623,47.621412,-122.350858,#36,WA7
895,17001,2061,Green Lake Elementary School,2400 N 65 ST,SEATTLE,Washington,98103-5412,47.676355,-122.32891,#46,WA7
896,17001,2063,John Hay Elementary School,201 GARFIELD ST,SEATTLE,Washington,98109-3177,47.632931,-122.351774,#36,WA7
897,17001,2069,Madrona K-5 School,1121 33 AV,SEATTLE,Washington,98122-5129,47.611028,-122.290571,#37,WA7
898,17001,2070,Beacon Hill International School,2025 14 AV S,SEATTLE,Washington,98144-4205,47.582432,-122.314853,#37,WA9
899,17001,2080,Stevens Elementary School,1242 18 AV E,SEATTLE,Washington,98112-3321,47.626047,-122.308507,#43,WA7
900,17001,2081,John Stanford International School,4057 5 AV NE,SEATTLE,Washington,98105-6556,47.665153,-122.323014,#46,WA7
901,17001,2089,Martin Luther King Jr. Elementary School,6725 45 AVE S,SEATTLE,Washington,98118,47.541743,-122.276912,#37,WA9
902,17001,2090,Frantz Coe Elementary School,2424 7 AV W,SEATTLE,Washington,98119-2513,47.635337,-122.366503,#36,WA7
903,17001,2092,Whittier Elementary School,1320 NW 75 ST,SEATTLE,Washington,98117-5318,47.68359,-122.373075,#36,WA7
904,17001,2118,Emerson Elementary School,9709 60 AV S,SEATTLE,Washington,98118-5818,47.514273,-122.258051,#37,WA9
905,17001,2120,Rising Star Elementary School,8311 BEACON AV S,SEATTLE,Washington,98108-3915,47.529109,-122.288869,#37,WA9
906,17001,2121,Leschi Elementary School,135 32 AV,SEATTLE,Washington,98122-6325,47.72666,-122.329981,#46,WA7
907,17001,2123,Greenwood Elementary School,144 NW 80 ST,SEATTLE,Washington,98117-3052,47.687281,-122.360047,#36,WA7
908,17001,2138,Adams Elementary School,6110 28 AV NW,SEATTLE,Washington,98107-5314,47.6722,-122.392747,#36,WA7
909,17001,2139,Gatewood Elementary School,4320 SW MYRTLE ST,SEATTLE,Washington,98136-1752,47.540251,-122.388498,#34,WA7
910,17001,2141,Thurgood Marshall Elementary,2401 S IRVING ST,SEATTLE,Washington,98144-3727,47.590959,-122.299846,#37,WA9
911,17001,2142,West Woodland Elementary School,5601 4 AV NW,SEATTLE,Washington,98107-2718,47.669058,-122.362004,#36,WA7
912,17001,2143,John Muir Elementary School,3301 S HORTON ST,SEATTLE,Washington,98144-6917,47.573241,-122.29058,#37,WA9
913,17001,2181,Alki Elementary School,3010 59 AV SW,SEATTLE,Washington,98116-2820,47.574429,-122.408233,#34,WA7
914,17001,2182,Franklin High School,3013 S MT BAKER BV,SEATTLE,Washington,98144-6139,47.576368,-122.292998,#37,WA9
915,17001,2183,Lawton Elementary School,4000 27 AV W,SEATTLE,Washington,98199-1502,47.64774,-122.391717,#36,WA7
916,17001,2199,Concord International School,723 S CONCORD ST,SEATTLE,Washington,98108-4641,47.523611,-122.324691,#34,WA7
917,17001,2201,McGilvra Elementary School,1617 38 AV E,SEATTLE,Washington,98112-2845,47.633987,-122.284202,#43,WA7
918,17001,2209,Broadview-Thomson K-8 School,13052 GREENWOOD AV N,SEATTLE,Washington,98133-7309,47.72468,-122.354338,#32,WA7
919,17001,2220,Ballard High School,1418 NW 65 ST,SEATTLE,Washington,98117-5237,47.676708,-122.375443,#36,WA7
920,17001,2234,West Seattle High School,3000 CALIFORNIA AV SW,SEATTLE,Washington,98116-3302,47.576973,-122.385271,#34,WA7
921,17001,2256,Olympic View Elementary School,504 NE 95 ST,SEATTLE,Washington,98115-2128,47.698209,-122.321261,#46,WA7
922,17001,2269,Highland Park Elementary School,1012 SW TRENTON ST,SEATTLE,Washington,98106-2421,47.525266,-122.348456,#34,WA7
923,17001,2285,Roosevelt High School,1410 NE 66 ST ,SEATTLE,Washington,98115-6744,47.677008,-122.312718,#46,WA7
924,17001,2306,Garfield High School,400 23 Ave,SEATTLE,Washington,98122-4928,47.605129,-122.301827,#37,WA9
925,17001,2307,Bailey Gatzert Elementary School,1301 E YESLER WY,SEATTLE,Washington,98122-5430,47.601144,-122.315608,#37,WA9
926,17001,2321,Dunlap Elementary School,4525 S CLOVERDALE ST,SEATTLE,Washington,98118-4905,47.5251,-122.274696,#37,WA9
927,17001,2322,Montlake Elementary School,2409 22 AV E,SEATTLE,Washington,98112-2646,47.633987,-122.30357,#43,WA7
928,17001,2353,Maple Elementary School,4925 CORSON AV S,SEATTLE,Washington,98108-1834,47.558126,-122.318899,#37,WA9
929,17001,2371,Hamilton International Middle School,1610 N 41 ST,SEATTLE,Washington,98103-8212,47.657455,-122.338023,#43,WA7
930,17001,2372,Bryant Elementary School,3311 NE 60 ST,SEATTLE,Washington,98115-7318,47.671515,-122.292005,#46,WA7
931,17001,2392,Cleveland High School STEM,5511 15 AVE S,SEATTLE,Washington,98108-2823,47.552301,-122.31391,#37,WA9
932,17001,2435,Madison Middle School,3429 45 Ave SW,SEATTLE,Washington,98116-3330,47.572981,-122.39028,#34,WA7
933,17001,2437,Laurelhurst Elementary School,4530 46 AV NE,SEATTLE,Washington,98105-3812,47.656579,-122.278622,#43,WA7
934,17001,2450,Daniel Bagley Elementary School,7821 STONE AV N,SEATTLE,Washington,98103-4835,47.686259,-122.342444,#46,WA7
935,17001,2462,Loyal Heights Elementary School,520 NE RAVENNA BLVD,SEATTLE,Washington,98115-6460,47.677159,-122.322485,#46,WA7
936,17001,2645,West Seattle Elementary School,6760 34 AV SW,SEATTLE,Washington,98126-4208,47.541752,-122.375318,#34,WA7
937,17001,2667,View Ridge Elementary School,7047 50 AV NE,SEATTLE,Washington,98115-6127,47.678493,-122.274123,#46,WA7
938,17001,2729,Eckstein Middle School,3003 NE 75 ST,SEATTLE,Washington,98115-4709,47.682589,-122.294873,#46,WA7
939,17001,2730,Arbor Heights Elementary School,3701 SW 104th Street,SEATTLE,Washington,98146,47.509647,-122.378515,#34,WA7
940,17001,2733,Lafayette Elementary School,2645 CALIFORNIA AV SW,SEATTLE,Washington,98116-2404,47.579895,-122.387005,#34,WA7
941,17001,2838,Catharine Blaine K-8 School,2550 34 AV W,SEATTLE,Washington,98199-3240,47.645917,-122.400791,#36,WA7
942,17001,2839,David T. Denny International Middle School,2601 SW Kenyon St,SEATTLE,Washington,98126,47.530653,-122.365369,#34,WA7
943,17001,2975,John Rogers Elementary School,4030 NE 109 ST,SEATTLE,Washington,98125-2549,47.707075,-122.284611,#46,WA7
944,17001,2976,Olympic Hills Elementary School,13018 20 AV NE,SEATTLE,Washington,98125-4122,47.71865,-122.307099,#46,WA7
945,17001,2977,Viewlands Elementary School,10525 3 AV NW,SEATTLE,Washington,98177-4809,47.73142,-122.361087,#32,WA7
946,17001,3026,Wedgwood Elementary School,2720 NE 85 ST,SEATTLE,Washington,98115-3446,47.690551,-122.297115,#46,WA7
947,17001,3027,Northgate Elementary School,11725 1 AV NE,SEATTLE,Washington,98125-4713,47.716483,-122.328971,#46,WA7
948,17001,3028,Sacajawea Elementary School,9501 20 AV NE,SEATTLE,Washington,98115-2330,47.689391,-122.306978,#46,WA7
949,17001,3095,Mercer International Middle School,1600 S COLUMBIAN WY,SEATTLE,Washington,98108-1565,47.564133,-122.312083,#37,WA9
950,17001,3096,Chief Sealth International High School,2600 SW Thistle,SEATTLE,Washington,98126-3748,47.52889,-122.366193,#34,WA7
951,17001,3157,Roxhill Elementary School,7740 34th Ave SW,SEATTLE,Washington,98126-3963,47.532838,-122.374927,#34,WA7
952,17001,3218,North Beach Elementary School,9018 24 AV NW,SEATTLE,Washington,98117-2801,47.691467,-122.387742,#36,WA7
953,17001,3276,Ingraham High School,1819 N 135 ST,SEATTLE,Washington,98133-7709,47.726232,-122.337905,#46,WA7
954,17001,3277,Whitman Middle School,9201 15 AV NW,SEATTLE,Washington,98117-2336,47.689671,-122.376653,#36,WA7
955,17001,3327,Rainier Beach High School,8815 SEWARD PARK AV S,SEATTLE,Washington,98118-4743,47.52382,-122.26537,#37,WA9
956,17001,3378,Graham Hill Elementary School,5149 S GRAHAM ST,SEATTLE,Washington,98118-2938,47.545789,-122.268553,#37,WA9
957,17001,3380,Rainier View Elementary School,11650 BEACON AV S,SEATTLE,Washington,98178-2881,47.498863,-122.263172,#37,WA9
958,17001,3429,Genesee Hill Elementary,5013 SW Dakota Street,SEATTLE,Washington,98116,47.566278,-122.396545,#34,WA7
959,17001,3478,Kimball Elementary School,3200 23 AV S,SEATTLE,Washington,98144-6432,47.587645,-122.302757,#37,WA9
960,17001,3479,Nathan Hale High School,10750 30 AV NE,SEATTLE,Washington,98125-7937,47.720188,-122.296172,#46,WA7
961,17001,3517,McClure Middle School,1915 1 AV W,SEATTLE,Washington,98119-2601,47.63181,-122.357746,#36,WA7
962,17001,3518,Fairmount Park Elementary School,3800 SW FINDLAY ST,SEATTLE,Washington,98126-2845,47.552573,-122.380191,#34,WA7
963,17001,3581,Wing Luke Elementary School,3701 S KENYON ST,SEATTLE,Washington,98118-4252,47.529835,-122.285631,#37,WA9
964,17001,3665,Sanislo Elementary School,1812 SW MYRTLE ST,SEATTLE,Washington,98106-1644,47.539608,-122.358658,#34,WA7
965,17001,3714,Lowell Elementary School,1058 E MERCER ST,SEATTLE,Washington,98102-5032,47.624425,-122.318337,#43,WA7
966,17001,3717,B F Day Elementary School,3921 LINDEN AV N,SEATTLE,Washington,98103-7803,47.654757,-122.349049,#43,WA7
967,17001,3774,Aki Kurose Middle School,3928 S GRAHAM ST,Seattle,Washington,98118-3172,47.546322,-122.28198,#37,WA9
968,17001,3778,South Lake High School,8601 Rainier Ave S,SEATTLE,Washington,98118-4631,47.52567,-122.270914,#37,WA9
969,17001,3803,Dearborn Park International School,2820 S ORCAS ST,SEATTLE,Washington,98108-3066,47.552262,-122.296287,#37,WA9
970,17001,3868,Nova High School,301 21st Avenue East,SEATTLE,Washington,98122-5364,47.604479,-122.305039,#37,WA9
971,17001,3874,Licton Springs K-8,1330 N 90th Street,SEATTLE,Washington,98115,47.694942,-122.340884,#46,WA7
972,17001,3974,Thornton Creek Elementary School,7712 40th Ave NE,SEATTLE,Washington,98115,47.685481,-122.283902,#46,WA7
973,17001,4064,Washington Middle School,2101 S JACKSON ST,SEATTLE,Washington,98144-2226,47.597956,-122.30415,#37,WA9
974,17001,4065,Orca K-8 School,5215 46 AVE S,SEATTLE,Washington,98118-2313,47.554779,-122.275956,#37,WA9
975,17001,4218,South Shore PK-8 School,4800 S Henderson St,SEATTLE,Washington,98118-1734,47.524011,-122.271906,#37,WA9
976,17001,4248,Hawthorne Elementary School - Seattle,4100 39 AV S,SEATTLE,Washington,98118-1320,47.542813,-122.283438,#37,WA9
977,17001,4263,Residential Consortium,2142 10 AV W,SEATTLE,Washington,98119-2845,47.641381,-122.369926,#36,WA7
978,17210,1759,Internet Academy,31455 28th Ave S,Federal Way,Washington,98003,47.319288,-122.298835,#30,WA9
979,17210,1789,Federal Way Public Academy,34620 9TH AV S,FEDERAL WAY,Washington,98003-6731,47.291223,-122.322007,#30,WA9
980,17210,2417,Federal Way High School,30611 16TH AV S,FEDERAL WAY,Washington,98003-4126,47.327155,-122.314269,#30,WA9
981,17210,2841,Lakeland Elementary School,35827 32ND AV S,AUBURN,Washington,98001-9327,47.28043,-122.293394,#30,WA9
982,17210,3159,Mirror Lake Elementary School,625 S 314TH ST,FEDERAL WAY,Washington,98003-5214,47.319891,-122.325515,#30,WA9
983,17210,3160,Star Lake Elementary School,4014 S 270TH,KENT,Washington,98031-7139,47.359772,-122.283718,#33,WA9
984,17210,3328,Woodmont K-8 School,26454 16TH AV S,DES MOINES,Washington,98198-9325,47.363227,-122.312257,#33,WA9
985,17210,3329,Panther Lake Elementary School,34424 1ST AV S,FEDERAL WAY,Washington,98003-6501,47.29356,-122.333392,#30,WA9
986,17210,3381,Lakota Middle School,1415 SW 314TH ST,FEDERAL WAY,Washington,98023-4521,47.320161,-122.354113,#30,WA9
